item_id,version_no,category_key,lang,description,notes
W45000513,1,Geog/BuiltUp,cy-gb,Cas-Gwent,
W45000514,1,Geog/BuiltUp,cy-gb,Ponthir,
W45000515,1,Geog/BuiltUp,cy-gb,Blaengarw,
W45000516,1,Geog/BuiltUp,cy-gb,Nant-y-moel,
W45000517,1,Geog/BuiltUp,cy-gb,Ynysddu,
W45000518,1,Geog/BuiltUp,cy-gb,Tonypandy,
W45000519,1,Geog/BuiltUp,cy-gb,Upper Killay,
W45000520,1,Geog/BuiltUp,cy-gb,Cwmafan,
W45000521,1,Geog/BuiltUp,cy-gb,Bryn (Neath Port Talbot),
W45000522,1,Geog/BuiltUp,cy-gb,Parc-Seymour,
W45000523,1,Geog/BuiltUp,cy-gb,Rhisga,
W45000524,1,Geog/BuiltUp,cy-gb,Cwmfelinfach,
W45000525,1,Geog/BuiltUp,cy-gb,Llanbradach,
W45000526,1,Geog/BuiltUp,cy-gb,Pontycymer,
W45000527,1,Geog/BuiltUp,cy-gb,Maesteg,
W45000528,1,Geog/BuiltUp,cy-gb,Porth,
W45000529,1,Geog/BuiltUp,cy-gb,Canisland,
W45000530,1,Geog/BuiltUp,cy-gb,Caerllion,
W45000531,1,Geog/BuiltUp,cy-gb,Caerwent,
W45000532,1,Geog/BuiltUp,cy-gb,Langstone,
W45000533,1,Geog/BuiltUp,cy-gb,Llandevaud,
W45000534,1,Geog/BuiltUp,cy-gb,Pontypridd,
W45000535,1,Geog/BuiltUp,cy-gb,Cwm Ogwr,
W45000536,1,Geog/BuiltUp,cy-gb,Reynoldston,
W45000537,1,Geog/BuiltUp,cy-gb,Port Talbot,
W45000538,1,Geog/BuiltUp,cy-gb,Abertridwr and Senghenydd,
W45000539,1,Geog/BuiltUp,cy-gb,Gilfach Goch,
W45000540,1,Geog/BuiltUp,cy-gb,Machen,
W45000541,1,Geog/BuiltUp,cy-gb,Underwood,
W45000542,1,Geog/BuiltUp,cy-gb,Pont Rhyd-y-cyff,
W45000543,1,Geog/BuiltUp,cy-gb,Trethomas,
W45000544,1,Geog/BuiltUp,cy-gb,Tŷ-du,
W45000545,1,Geog/BuiltUp,cy-gb,Llandeilo Ferwallt,
W45000546,1,Geog/BuiltUp,cy-gb,Bedwas,
W45000547,1,Geog/BuiltUp,cy-gb,Cil-y-coed,
W45000548,1,Geog/BuiltUp,cy-gb,Porthsgiwed,
W45000549,1,Geog/BuiltUp,cy-gb,Hendreforgan,
W45000550,1,Geog/BuiltUp,cy-gb,Llanwern,
W45000551,1,Geog/BuiltUp,cy-gb,Southgate,
W45000552,1,Geog/BuiltUp,cy-gb,Rhossili,
W45000553,1,Geog/BuiltUp,cy-gb,Rogiet,
W45000554,1,Geog/BuiltUp,cy-gb,Pant-yr-Awel and Lewistown,
W45000555,1,Geog/BuiltUp,cy-gb,Tonyrefail,
W45000556,1,Geog/BuiltUp,cy-gb,Llangeinor,
W45000557,1,Geog/BuiltUp,cy-gb,Casnewydd,
W45000558,1,Geog/BuiltUp,cy-gb,Sudbrook,
W45000559,1,Geog/BuiltUp,cy-gb,Llandevenny,
W45000560,1,Geog/BuiltUp,cy-gb,Caerffili,
W45000561,1,Geog/BuiltUp,cy-gb,Gwndy and Magwyr,
W45000562,1,Geog/BuiltUp,cy-gb,Bettws,
W45000563,1,Geog/BuiltUp,cy-gb,Blackmill,
W45000564,1,Geog/BuiltUp,cy-gb,Nantgarw,
W45000565,1,Geog/BuiltUp,cy-gb,Church Village,
W45000566,1,Geog/BuiltUp,cy-gb,Port-Eynon,
W45000567,1,Geog/BuiltUp,cy-gb,Beddau,
W45000568,1,Geog/BuiltUp,cy-gb,Coedhirwaun,
W45000569,1,Geog/BuiltUp,cy-gb,Efail Isaf,
W45000570,1,Geog/BuiltUp,cy-gb,Heol-y-Cyw,
W45000571,1,Geog/BuiltUp,cy-gb,Sarn,
W45000572,1,Geog/BuiltUp,cy-gb,Llantrisant,
W45000573,1,Geog/BuiltUp,cy-gb,Ffynnon Taf,
W45000574,1,Geog/BuiltUp,cy-gb,Eglwys Nunydd,
W45000575,1,Geog/BuiltUp,cy-gb,Castleton (Newport),
W45000576,1,Geog/BuiltUp,cy-gb,Talbot Green,
W45000577,1,Geog/BuiltUp,cy-gb,Llanharan and Brynna,
W45000578,1,Geog/BuiltUp,cy-gb,Pen-y-cae,
W45000579,1,Geog/BuiltUp,cy-gb,Cefn Cribwr,
W45000580,1,Geog/BuiltUp,cy-gb,Y Pil,
W45000581,1,Geog/BuiltUp,cy-gb,Marshfield (Newport),
W45000582,1,Geog/BuiltUp,cy-gb,Tongwynlais,
W45000583,1,Geog/BuiltUp,cy-gb,Pen-y-fai,
W45000584,1,Geog/BuiltUp,cy-gb,Pentyrch,
W45000585,1,Geog/BuiltUp,cy-gb,Mwyndy,
W45000586,1,Geog/BuiltUp,cy-gb,Pontyclun,
W45000587,1,Geog/BuiltUp,cy-gb,Pencoed,
W45000588,1,Geog/BuiltUp,cy-gb,Creigiau,
W45000589,1,Geog/BuiltUp,cy-gb,Groes-faen,
W45000590,1,Geog/BuiltUp,cy-gb,Brynsadler,
W45000591,1,Geog/BuiltUp,cy-gb,Llanharry,
W45000592,1,Geog/BuiltUp,cy-gb,Pen-y-bont ar Ogwr,
W45000593,1,Geog/BuiltUp,cy-gb,South Cornelly,
W45000594,1,Geog/BuiltUp,cy-gb,Laleston,
W45000595,1,Geog/BuiltUp,cy-gb,Broadstreet Common,
W45000596,1,Geog/BuiltUp,cy-gb,Caerdydd,
W45000597,1,Geog/BuiltUp,cy-gb,Ystradowen,
W45000598,1,Geog/BuiltUp,cy-gb,Porthcawl,
W45000599,1,Geog/BuiltUp,cy-gb,Merthyr Mawr,
W45000600,1,Geog/BuiltUp,cy-gb,Sain Ffagan,
W45000601,1,Geog/BuiltUp,cy-gb,Corntwn,
W45000602,1,Geog/BuiltUp,cy-gb,Tregolwyn,
W45000603,1,Geog/BuiltUp,cy-gb,Aberogwr,
W45000604,1,Geog/BuiltUp,cy-gb,Saint-y-brid,
W45000605,1,Geog/BuiltUp,cy-gb,Y Bont-Faen,
W45000606,1,Geog/BuiltUp,cy-gb,Sain Nicolas,
W45000607,1,Geog/BuiltUp,cy-gb,Tresimwn,
W45000608,1,Geog/BuiltUp,cy-gb,Gwenfô,
W45000609,1,Geog/BuiltUp,cy-gb,Penarth,
W45000610,1,Geog/BuiltUp,cy-gb,Y Wig,
W45000611,1,Geog/BuiltUp,cy-gb,Tresigin,
W45000612,1,Geog/BuiltUp,cy-gb,Dinas Powys,
W45000613,1,Geog/BuiltUp,cy-gb,Llanmaes,
W45000614,1,Geog/BuiltUp,cy-gb,Llanilltud Fawr,
W45000615,1,Geog/BuiltUp,cy-gb,Eglwys-Brewis,
W45000616,1,Geog/BuiltUp,cy-gb,Trebefered,
W45000617,1,Geog/BuiltUp,cy-gb,Barri,
W45000618,1,Geog/BuiltUp,cy-gb,Sain Dunwyd,
W45000619,1,Geog/BuiltUp,cy-gb,Sain Tathan,
W45000620,1,Geog/BuiltUp,cy-gb,East Aberthaw,
W45000621,1,Geog/BuiltUp,cy-gb,Y Rhws,
W45000622,1,Geog/BuiltUp,cy-gb,West Aberthaw,
W33000183,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Rhondda Fawr Uchaf,
W33000191,1,Geog/CFA,cy-gb,Caerffili - Cwm Rhymni Uchaf,
W33000175,1,Geog/CFA,cy-gb,Pen-y-bont ar Ogwr - Uchaf,
W33000176,1,Geog/CFA,cy-gb,Bro Morgannwg,
W33000177,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Cynon Isaf,
W33000178,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Pontypridd,
W33000179,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Y Porth,
W33000180,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Gorllewin Taf,
W33000173,1,Geog/CFA,cy-gb,Pen-y-bont ar Ogwr - Isaf,
W33000182,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Rhondda Fach Uchaf,
W33000172,1,Geog/CFA,cy-gb,Castell-nedd Port Talbot - Cymoedd Gorllewinol,
W33000184,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Rhondda Ganol,
W33000185,1,Geog/CFA,cy-gb,Merthyr Tudful - Canol,
W33000186,1,Geog/CFA,cy-gb,Merthyr Tudful - Gogledd,
W33000187,1,Geog/CFA,cy-gb,Merthyr Tudful - De,
W33000188,1,Geog/CFA,cy-gb,Caerffili - Basn,
W33000189,1,Geog/CFA,cy-gb,Caerffili - Cymoedd Canol Dwyrain,
W33000154,1,Geog/CFA,cy-gb,Ynys Mon,
W33000181,1,Geog/CFA,cy-gb,Rhondda Cynon Taf - Cynon Uchaf,
W33000164,1,Geog/CFA,cy-gb,Abertawe - Dwyrain,
W33000155,1,Geog/CFA,cy-gb,Gwynedd,
W33000156,1,Geog/CFA,cy-gb,Conwy,
W33000157,1,Geog/CFA,cy-gb,Sir Ddinbych,
W33000158,1,Geog/CFA,cy-gb,Sir y Fflint - Gorllewin,
W33000159,1,Geog/CFA,cy-gb,Sir y Fflint - Dwyrain,
W33000160,1,Geog/CFA,cy-gb,Wrecsam - Parc Caia a Hightown,
W33000161,1,Geog/CFA,cy-gb,Wrecsam - Pentrefi Trefol,
W33000174,1,Geog/CFA,cy-gb,Pen-y-bont ar Ogwr - Canol,
W33000163,1,Geog/CFA,cy-gb,Sir Gaerfyrddin,
W33000192,1,Geog/CFA,cy-gb,Blaenau Gwent - Ebwy Fawr,
W33000165,1,Geog/CFA,cy-gb,Abertawe - Gogledd Ddwyrain,
W33000166,1,Geog/CFA,cy-gb,Abertawe - Gogledd Orllewin,
W33000167,1,Geog/CFA,cy-gb,Abertawe - De,
W33000168,1,Geog/CFA,cy-gb,Abertawe - Gorllewin,
W33000169,1,Geog/CFA,cy-gb,Castell-nedd Port Talbot - Dyffryn Afan,
W33000170,1,Geog/CFA,cy-gb,Castell-nedd Port Talbot - Tref Castell-nedd,
W33000171,1,Geog/CFA,cy-gb,Castell-nedd Port Talbot - Traethmelyn Aberafan,
W33000162,1,Geog/CFA,cy-gb,Sir Benfro,
W33000190,1,Geog/CFA,cy-gb,Caerffili - Cymoedd Canol Gorllewin,
W33000202,1,Geog/CFA,cy-gb,Caerdydd - Butetown Glanyrafon Grangetown,
W33000193,1,Geog/CFA,cy-gb,Blaenau Gwent - Gogledd Ebwy Fach,
W33000194,1,Geog/CFA,cy-gb,Blaenau Gwent - De Ebwy Fach,
W33000195,1,Geog/CFA,cy-gb,Blaenau Gwent - Tredegar,
W33000196,1,Geog/CFA,cy-gb,Torfaen - Gogledd,
W33000197,1,Geog/CFA,cy-gb,Torfaen - De,
W33000198,1,Geog/CFA,cy-gb,Casnewydd - Canol,
W33000199,1,Geog/CFA,cy-gb,Casnewydd - Dwyrain,
W33000201,1,Geog/CFA,cy-gb,Casnewydd - Gorllewin,
W33000203,1,Geog/CFA,cy-gb,Caerdydd - Dwyrain,
W33000204,1,Geog/CFA,cy-gb,Caerdydd - Y Sblot Tremorfa Adamsdown Y Rhath,
W33000205,1,Geog/CFA,cy-gb,Caerdydd - Gorllewin,
W34000002,1,Geog/CFA,cy-gb,Ddim yn Ardal Cymunedau yn Gyntaf (1 Ebrill 2013),
W34000003,1,Geog/CFA,cy-gb,Yr Holl clystyrau Cymunedau yn Gyntaf,
W33000200,1,Geog/CFA,cy-gb,Casnewydd - Gogledd,
W19000001,1,Geog/EconArea,cy-gb,Gogledd Cymru,
W19000002,1,Geog/EconArea,cy-gb,Canolbarth Cymru,
W19000003,1,Geog/EconArea,cy-gb,Dwyrain De Cymru,
W19000004,1,Geog/EconArea,cy-gb,Gorllewin De Cymru,
W16000001,1,Geog/EducCons,cy-gb,Gogledd Cymru,
W16000002,1,Geog/EducCons,cy-gb,De-orllewin/Canolbarth Cymru,
W16000003,1,Geog/EducCons,cy-gb,De Cymru,
W16000004,1,Geog/EducCons,cy-gb,De-ddwyrain Cymru,
W05000900,1,Geog/ElecWard,cy-gb,Pontprennau/Hen Laneirwg,
W05000444,1,Geog/ElecWard,cy-gb,Penfro - Sant Mihangel,
W05000443,1,Geog/ElecWard,cy-gb,Penfro - Santes Fair De,
W05000442,1,Geog/ElecWard,cy-gb,Penfro - Santes Fair Gogledd,
W05000858,1,Geog/ElecWard,cy-gb,Creigiau/Sain Ffagan,
W05000650,1,Geog/ElecWard,cy-gb,St. Augustine's,
W05000824,1,Geog/ElecWard,cy-gb,St. Mary's,
W05000823,1,Geog/ElecWard,cy-gb,St. Kingsmark,
W05000821,1,Geog/ElecWard,cy-gb,St. Arvans,
W05000784,1,Geog/ElecWard,cy-gb,St. Cadocs/Penygarn,
W05000822,1,Geog/ElecWard,cy-gb,St. Christopher's,
W05000346,1,Geog/ElecWard,cy-gb,St. Mary,
W05000345,1,Geog/ElecWard,cy-gb,St. John,
W05000785,1,Geog/ElecWard,cy-gb,St. Dials,
W05000545,1,Geog/ElecWard,cy-gb,St. Thomas,
W05000344,1,Geog/ElecWard,cy-gb,St. David Fewnol,
W05000449,1,Geog/ElecWard,cy-gb,Llanisan yn Rhos,
W05000651,1,Geog/ElecWard,cy-gb,Sant-y-Brid,
W05000506,1,Geog/ElecWard,cy-gb,Sancl?r,
W05000448,1,Geog/ElecWard,cy-gb,Llandudoch,
W05000649,1,Geog/ElecWard,cy-gb,Sain Tathan,
W05000507,1,Geog/ElecWard,cy-gb,Llanismel,
W05000177,1,Geog/ElecWard,cy-gb,Llanelwy - Gorllewin,
W05000745,1,Geog/ElecWard,cy-gb,Catwg Sant,
W05000930,1,Geog/ElecWard,cy-gb,Sant Iago,
W05000931,1,Geog/ElecWard,cy-gb,Sant Martin,
W05000176,1,Geog/ElecWard,cy-gb,Llanelwy - Dwyrain,
W05000447,1,Geog/ElecWard,cy-gb,Tyddewi,
W05000848,1,Geog/ElecWard,cy-gb,Sain Silian,
W05000278,1,Geog/ElecWard,cy-gb,Yr Orsedd,
W05000291,1,Geog/ElecWard,cy-gb,Bwlch,
W05000290,1,Geog/ElecWard,cy-gb,Llanfair-ym-Muallt,
W05000289,1,Geog/ElecWard,cy-gb,Bronllys,
W05000288,1,Geog/ElecWard,cy-gb,Blaen Hafren,
W05000287,1,Geog/ElecWard,cy-gb,Aberriw,
W05000286,1,Geog/ElecWard,cy-gb,Beguildy,
W05000285,1,Geog/ElecWard,cy-gb,Banwy,
W05000284,1,Geog/ElecWard,cy-gb,Aber-craf,
W05000283,1,Geog/ElecWard,cy-gb,Wynnstay,
W05000912,1,Geog/ElecWard,cy-gb,Whitegate,
W05000281,1,Geog/ElecWard,cy-gb,Stansty,
W05000318,1,Geog/ElecWard,cy-gb,Llanfihangel,
W05000279,1,Geog/ElecWard,cy-gb,Rhiwabon,
W05000911,1,Geog/ElecWard,cy-gb,Rhosnesni,
W05000276,1,Geog/ElecWard,cy-gb,Queensway,
W05000275,1,Geog/ElecWard,cy-gb,Ponciau,
W05000274,1,Geog/ElecWard,cy-gb,Plas Madoc,
W05000273,1,Geog/ElecWard,cy-gb,Penycae a De Rhiwabon,
W05000272,1,Geog/ElecWard,cy-gb,Pen-y-cae,
W05000271,1,Geog/ElecWard,cy-gb,Pant,
W05000270,1,Geog/ElecWard,cy-gb,Owrtyn,
W05000269,1,Geog/ElecWard,cy-gb,Offa,
W05000268,1,Geog/ElecWard,cy-gb,New Broughton,
W05000280,1,Geog/ElecWard,cy-gb,Smithfield,
W05000304,1,Geog/ElecWard,cy-gb,Y Gelli Gandryll,
W05000317,1,Geog/ElecWard,cy-gb,Llanfair Caereinion,
W05000316,1,Geog/ElecWard,cy-gb,Llanelwedd,
W05000315,1,Geog/ElecWard,cy-gb,Llandysilio,
W05000314,1,Geog/ElecWard,cy-gb,Llandrinio,
W05000313,1,Geog/ElecWard,cy-gb,Llandrindod - De,
W05000312,1,Geog/ElecWard,cy-gb,Llandrindod - Gogledd,
W05000311,1,Geog/ElecWard,cy-gb,Llandrindod - Dwyrain/Llandrindod - Gorllewin,
W05000310,1,Geog/ElecWard,cy-gb,Llandinam,
W05000309,1,Geog/ElecWard,cy-gb,lanbryn-mair,
W05000308,1,Geog/ElecWard,cy-gb,Llanbadarn Fawr,
W05000307,1,Geog/ElecWard,cy-gb,Llanafan Fawr,
W05000292,1,Geog/ElecWard,cy-gb,Caersws,
W05000305,1,Geog/ElecWard,cy-gb,eri,
W05000293,1,Geog/ElecWard,cy-gb,Yr Ystog,
W05000303,1,Geog/ElecWard,cy-gb,Gwernyfed,
W05000302,1,Geog/ElecWard,cy-gb,Cegidfa,
W05000301,1,Geog/ElecWard,cy-gb,Y Clas-ar-wy,
W05000300,1,Geog/ElecWard,cy-gb,Glantwymyn,
W05000299,1,Geog/ElecWard,cy-gb,Ffordun,
W05000298,1,Geog/ElecWard,cy-gb,Felin-f?ch,
W05000297,1,Geog/ElecWard,cy-gb,Dolforwyn,
W05000296,1,Geog/ElecWard,cy-gb,Dyserth a Thre-coed,
W05000295,1,Geog/ElecWard,cy-gb,Cwm-twrch,
W05000294,1,Geog/ElecWard,cy-gb,Crughywel,
W05000265,1,Geog/ElecWard,cy-gb,Marchwiel,
W05000306,1,Geog/ElecWard,cy-gb,Tref-y-clawdd,
W05000226,1,Geog/ElecWard,cy-gb,Pen-y-ffordd,
W05000238,1,Geog/ElecWard,cy-gb,Parc Borras,
W05000237,1,Geog/ElecWard,cy-gb,Acton,
W05000236,1,Geog/ElecWard,cy-gb,Chwitffordd,
W05000235,1,Geog/ElecWard,cy-gb,Treuddyn,
W05000234,1,Geog/ElecWard,cy-gb,Trelawnyd and Gwaenysgor,
W05000233,1,Geog/ElecWard,cy-gb,Shotton - Gorllewin,
W05000232,1,Geog/ElecWard,cy-gb,Shotton Uchaf,
W05000231,1,Geog/ElecWard,cy-gb,Shotton - Dwyrain,
W05000230,1,Geog/ElecWard,cy-gb,Sealand,
W05000229,1,Geog/ElecWard,cy-gb,Saltney Stonebridge,
W05000910,1,Geog/ElecWard,cy-gb,Mwynglawdd,
W05000227,1,Geog/ElecWard,cy-gb,Queensferry,
W05000904,1,Geog/ElecWard,cy-gb,Bryn Cefn,
W05000225,1,Geog/ElecWard,cy-gb,Pentre'r Moch,
W05000224,1,Geog/ElecWard,cy-gb,Llaneurgain,
W05000223,1,Geog/ElecWard,cy-gb,Pentre'r Diawl,
W05000222,1,Geog/ElecWard,cy-gb,Mostyn,
W05000221,1,Geog/ElecWard,cy-gb,Yr Wyddgrug - Gorllewin,
W05000220,1,Geog/ElecWard,cy-gb,Yr Wyddgrug - De,
W05000219,1,Geog/ElecWard,cy-gb,Yr Wyddgrug - Dwyrain,
W05000218,1,Geog/ElecWard,cy-gb,Yr Wyddgrug - Broncoed,
W05000217,1,Geog/ElecWard,cy-gb,Mancot,
W05000216,1,Geog/ElecWard,cy-gb,Llanfynydd,
W05000215,1,Geog/ElecWard,cy-gb,Coed-llai,
W05000228,1,Geog/ElecWard,cy-gb,Saltney Cyffordd yr Wyddgrug,
W05000907,1,Geog/ElecWard,cy-gb,Gresffordd - Dwyrain a Gorllewin,
W05000321,1,Geog/ElecWard,cy-gb,Llan-gors,
W05000264,1,Geog/ElecWard,cy-gb,Maes-y-dre,
W05000263,1,Geog/ElecWard,cy-gb,Llai,
W05000262,1,Geog/ElecWard,cy-gb,Llangollen Wledig,
W05000261,1,Geog/ElecWard,cy-gb,Little Acton,
W05000260,1,Geog/ElecWard,cy-gb,Johnstown,
W05000909,1,Geog/ElecWard,cy-gb,Holt,
W05000258,1,Geog/ElecWard,cy-gb,Hermitage,
W05000257,1,Geog/ElecWard,cy-gb,Gwersyllt - Gorllewin,
W05000256,1,Geog/ElecWard,cy-gb,Gwersyllt - Gogledd,
W05000908,1,Geog/ElecWard,cy-gb,Gwersyllt - Dwyrain a De,
W05000239,1,Geog/ElecWard,cy-gb,Bronington,
W05000253,1,Geog/ElecWard,cy-gb,Grosvenor,
T,1,Age/All,cy-gb,Pob oed,
W05000903,1,Geog/ElecWard,cy-gb,Brymbo,
W05000251,1,Geog/ElecWard,cy-gb,Garden Village,
W05000250,1,Geog/ElecWard,cy-gb,Esclusham,
W05000249,1,Geog/ElecWard,cy-gb,Erddig,
W05000245,1,Geog/ElecWard,cy-gb,Dyffryn Ceiriog,
W05000906,1,Geog/ElecWard,cy-gb,Coedpoeth,
W05000247,1,Geog/ElecWard,cy-gb,Y Waun - De,
W05000246,1,Geog/ElecWard,cy-gb,Y Waun - Gogledd,
W05000244,1,Geog/ElecWard,cy-gb,Cefn,
W05000905,1,Geog/ElecWard,cy-gb,Cartrefle,
W05000241,1,Geog/ElecWard,cy-gb,Brynyffynnon,
W05000266,1,Geog/ElecWard,cy-gb,Marford a Hoseley,
W05000254,1,Geog/ElecWard,cy-gb,Gwenfro,
W05000385,1,Geog/ElecWard,cy-gb,Llansanffraid,
W05000946,1,Geog/ElecWard,cy-gb,Amroth,
W05000396,1,Geog/ElecWard,cy-gb,Ystwyth,
W05000395,1,Geog/ElecWard,cy-gb,Troedyraur,
W05000394,1,Geog/ElecWard,cy-gb,Tregaron,
W05000393,1,Geog/ElecWard,cy-gb,Trefeurig,
W05000392,1,Geog/ElecWard,cy-gb,Tirymynach,
W05000391,1,Geog/ElecWard,cy-gb,Pen-parc,
W05000390,1,Geog/ElecWard,cy-gb,Penbryn,
W05000389,1,Geog/ElecWard,cy-gb,Ceinewydd,
W05000388,1,Geog/ElecWard,cy-gb,Melindwr,
W05000373,1,Geog/ElecWard,cy-gb,Llanbedr Pont Steffan,
W05000386,1,Geog/ElecWard,cy-gb,Llanwenog,
W05000400,1,Geog/ElecWard,cy-gb,Caeriw,
W05000384,1,Geog/ElecWard,cy-gb,Llanrhystud,
W05000383,1,Geog/ElecWard,cy-gb,Llangybi,
W05000382,1,Geog/ElecWard,cy-gb,Llangeitho,
W05000381,1,Geog/ElecWard,cy-gb,Llanfihangel Ystrad,
W05000380,1,Geog/ElecWard,cy-gb,Llanfarian,
W05000379,1,Geog/ElecWard,cy-gb,Tref Llandysul,
W05000378,1,Geog/ElecWard,cy-gb,Llandysiliogogo,
W05000377,1,Geog/ElecWard,cy-gb,Llandyfriog,
W05000376,1,Geog/ElecWard,cy-gb,Llanbadarn Fawr-Sulien,
W05000375,1,Geog/ElecWard,cy-gb,Llanbadarn Fawr-Padarn,
W05000319,1,Geog/ElecWard,cy-gb,Llanfyllin,
W05000387,1,Geog/ElecWard,cy-gb,Lledrod,
W05000953,1,Geog/ElecWard,cy-gb,Hwlffordd - Portfield,
W05000957,1,Geog/ElecWard,cy-gb,Martletwy,
W05000423,1,Geog/ElecWard,cy-gb,Maenorbyr,
W05000422,1,Geog/ElecWard,cy-gb,Maenclochog,
W05000421,1,Geog/ElecWard,cy-gb,Llanrhian,
W05000956,1,Geog/ElecWard,cy-gb,Llangwm,
W05000419,1,Geog/ElecWard,cy-gb,Treletert,
W05000418,1,Geog/ElecWard,cy-gb,Llandyf?i,
W05000417,1,Geog/ElecWard,cy-gb,Llanbedr Efelffre,
W05000955,1,Geog/ElecWard,cy-gb,Cilgeti/Begeli,
W05000415,1,Geog/ElecWard,cy-gb,Johnston,
W05000414,1,Geog/ElecWard,cy-gb,Hundleton,
W05000947,1,Geog/ElecWard,cy-gb,Burton,
W05000954,1,Geog/ElecWard,cy-gb,Hwlffordd - Prendergast,
W05000948,1,Geog/ElecWard,cy-gb,Camrose,
W05000410,1,Geog/ElecWard,cy-gb,Hwlffordd - Garth,
W05000409,1,Geog/ElecWard,cy-gb,Hwlffordd - Castell,
W05000408,1,Geog/ElecWard,cy-gb,Wdig,
W05000407,1,Geog/ElecWard,cy-gb,bergwaun - Gogledd-orllewin,
W05000406,1,Geog/ElecWard,cy-gb,Abergwaun - Gogledd-ddwyrain,
W05000952,1,Geog/ElecWard,cy-gb,East Williamston,
W05000951,1,Geog/ElecWard,cy-gb,Dinas,
W05000950,1,Geog/ElecWard,cy-gb,Crymych,
W05000402,1,Geog/ElecWard,cy-gb,Clydau,
W05000949,1,Geog/ElecWard,cy-gb,Cilgerran,
W05000372,1,Geog/ElecWard,cy-gb,Faenor,
W05000413,1,Geog/ElecWard,cy-gb,Hwlffordd - Priordy,
W05000331,1,Geog/ElecWard,cy-gb,Maes-car/Llywel,
W05000343,1,Geog/ElecWard,cy-gb,Rhiwcynon,
W05000342,1,Geog/ElecWard,cy-gb,Rhaeadr Gwy,
W05000341,1,Geog/ElecWard,cy-gb,Llanandras,
W05000340,1,Geog/ElecWard,cy-gb,Pencraig,
W05000339,1,Geog/ElecWard,cy-gb,Y Drenewydd - De,
W05000338,1,Geog/ElecWard,cy-gb,Y Drenewydd Gorllewin Llanllwchaearn,
W05000337,1,Geog/ElecWard,cy-gb,Y Drenewydd Gogledd Llanllwchaearn,
W05000336,1,Geog/ElecWard,cy-gb,Y Drenewydd - Dwyrain,
W05000335,1,Geog/ElecWard,cy-gb, Drenewydd - Canol,
W05000334,1,Geog/ElecWard,cy-gb,Nantmel,
W05000374,1,Geog/ElecWard,cy-gb,Llanarth,
W05000332,1,Geog/ElecWard,cy-gb,Meifod,
W05000347,1,Geog/ElecWard,cy-gb,Talgarth,
W05000330,1,Geog/ElecWard,cy-gb,Machynlleth,
W05000329,1,Geog/ElecWard,cy-gb,Llanllyr,
W05000328,1,Geog/ElecWard,cy-gb,lanwrtyd,
W05000325,1,Geog/ElecWard,cy-gb,Llanrhaeadr-ym-Mochnant,
W05000327,1,Geog/ElecWard,cy-gb,Llansantffraid,
W05000326,1,Geog/ElecWard,cy-gb,Llanrhaeadr-ym-Mochnant/Llansilin,
W05000324,1,Geog/ElecWard,cy-gb,Llanidloes,
W05000893,1,Geog/ElecWard,cy-gb,Llangynidr,
W05000322,1,Geog/ElecWard,cy-gb,Llangynllo,
W05000212,1,Geog/ElecWard,cy-gb,Treffynnon - Dwyrain,
W05000320,1,Geog/ElecWard,cy-gb,Llangatwg,
W05000333,1,Geog/ElecWard,cy-gb,Trefaldwyn,
W05000358,1,Geog/ElecWard,cy-gb,Aberporth,
W05000371,1,Geog/ElecWard,cy-gb,Ciliau Aeron,
W05000370,1,Geog/ElecWard,cy-gb,Ceulanamaesmawr,
W05000369,1,Geog/ElecWard,cy-gb,Capel Dewi,
W05000368,1,Geog/ElecWard,cy-gb,Borth,
W05000367,1,Geog/ElecWard,cy-gb,Beulah,
W05000366,1,Geog/ElecWard,cy-gb,Aberystwyth Rheidol,
W05000365,1,Geog/ElecWard,cy-gb,Aberystwyth Penparcau,
W05000364,1,Geog/ElecWard,cy-gb,Aberystwyth Gogledd,
W05000363,1,Geog/ElecWard,cy-gb,Aberystwyth Canol,
W05000362,1,Geog/ElecWard,cy-gb,Aberystwyth Bronglais,
W05000361,1,Geog/ElecWard,cy-gb,Aberteifi-Teifi,
W05000850,1,Geog/ElecWard,cy-gb,Stow Hill,
W05000359,1,Geog/ElecWard,cy-gb,Aberteifi-Mwldan,
W05000849,1,Geog/ElecWard,cy-gb,Shaftesbury,
W05000357,1,Geog/ElecWard,cy-gb,Aberaeron,
W05000356,1,Geog/ElecWard,cy-gb,Ystradgynlais,
W05000355,1,Geog/ElecWard,cy-gb,Ysgir,
W05000354,1,Geog/ElecWard,cy-gb,Ynyscedwyn,
W05000353,1,Geog/ElecWard,cy-gb,Y Trallwng Llanerchyddol,
W05000352,1,Geog/ElecWard,cy-gb,Y Trallwng Gungrog,
W05000351,1,Geog/ElecWard,cy-gb,Y Trallwng - Castell,
W05000350,1,Geog/ElecWard,cy-gb,Tre-wern,
W05000349,1,Geog/ElecWard,cy-gb,Tawe-Uchaf,
W05000894,1,Geog/ElecWard,cy-gb,Tal-y-bont ar Wysg,
