fact,value,Area_id,DataType_id,Domain_id
771,1508,W01000060,RANK,ED
772,13,W01000060,RANK,ATS
773,34,W01000060,RANK,HOUS
774,1685,W01000060,RANK,COMS
775,845,W01000060,RANK,PHYS
776,9,W01000061,DEC,ATS
777,9,W01000061,DEC,COMS
778,8,W01000061,DEC,ED
779,8,W01000061,DEC,EMPL
780,8,W01000061,DEC,HEAL
781,7,W01000061,DEC,HOUS
782,6,W01000061,DEC,INCOM
783,10,W01000061,DEC,PHYS
784,9,W01000061,DEC,WIMD
785,5,W01000061,QUIN,WIMD
786,3,W01000061,QUIN,INCOM
787,4,W01000061,QUIN,EMPL
788,4,W01000061,QUIN,HEAL
789,4,W01000061,QUIN,ED
790,5,W01000061,QUIN,ATS
791,4,W01000061,QUIN,HOUS
792,5,W01000061,QUIN,COMS
793,5,W01000061,QUIN,PHYS
794,1615,W01000061,RANK,WIMD
795,1140,W01000061,RANK,INCOM
796,1356,W01000061,RANK,EMPL
797,1527,W01000061,RANK,HEAL
798,1386,W01000061,RANK,ED
799,1565,W01000061,RANK,ATS
800,1269,W01000061,RANK,HOUS
801,1626,W01000061,RANK,COMS
802,1861,W01000061,RANK,PHYS
803,2,W01000062,DEC,ATS
804,1,W01000062,DEC,COMS
805,5,W01000062,DEC,ED
806,9,W01000062,DEC,EMPL
807,5,W01000062,DEC,HEAL
808,1,W01000062,DEC,HOUS
809,8,W01000062,DEC,INCOM
810,7,W01000062,DEC,PHYS
811,5,W01000062,DEC,WIMD
812,3,W01000062,QUIN,WIMD
813,4,W01000062,QUIN,INCOM
814,5,W01000062,QUIN,EMPL
815,3,W01000062,QUIN,HEAL
816,3,W01000062,QUIN,ED
817,1,W01000062,QUIN,ATS
818,1,W01000062,QUIN,HOUS
819,1,W01000062,QUIN,COMS
820,4,W01000062,QUIN,PHYS
821,875,W01000062,RANK,WIMD
822,1457,W01000062,RANK,INCOM
823,1676,W01000062,RANK,EMPL
824,888,W01000062,RANK,HEAL
825,771,W01000062,RANK,ED
826,339,W01000062,RANK,ATS
827,164,W01000062,RANK,HOUS
828,49,W01000062,RANK,COMS
829,1238,W01000062,RANK,PHYS
830,1,W01000063,DEC,ATS
831,4,W01000063,DEC,COMS
832,7,W01000063,DEC,ED
833,5,W01000063,DEC,EMPL
834,5,W01000063,DEC,HEAL
835,1,W01000063,DEC,HOUS
836,4,W01000063,DEC,INCOM
837,8,W01000063,DEC,PHYS
838,4,W01000063,DEC,WIMD
839,2,W01000063,QUIN,WIMD
840,2,W01000063,QUIN,INCOM
841,3,W01000063,QUIN,EMPL
842,3,W01000063,QUIN,HEAL
843,4,W01000063,QUIN,ED
844,1,W01000063,QUIN,ATS
845,1,W01000063,QUIN,HOUS
846,2,W01000063,QUIN,COMS
847,4,W01000063,QUIN,PHYS
848,663,W01000063,RANK,WIMD
849,743,W01000063,RANK,INCOM
850,868,W01000063,RANK,EMPL
851,899,W01000063,RANK,HEAL
852,1269,W01000063,RANK,ED
853,170,W01000063,RANK,ATS
854,93,W01000063,RANK,HOUS
855,675,W01000063,RANK,COMS
856,1366,W01000063,RANK,PHYS
857,5,W01000064,DEC,ATS
858,3,W01000064,DEC,COMS
859,7,W01000064,DEC,ED
860,5,W01000064,DEC,EMPL
861,6,W01000064,DEC,HEAL
862,4,W01000064,DEC,HOUS
863,5,W01000064,DEC,INCOM
864,7,W01000064,DEC,PHYS
865,6,W01000064,DEC,WIMD
866,3,W01000064,QUIN,WIMD
867,3,W01000064,QUIN,INCOM
868,3,W01000064,QUIN,EMPL
869,3,W01000064,QUIN,HEAL
870,4,W01000064,QUIN,ED
871,3,W01000064,QUIN,ATS
872,2,W01000064,QUIN,HOUS
873,2,W01000064,QUIN,COMS
874,4,W01000064,QUIN,PHYS
875,1016,W01000064,RANK,WIMD
876,862,W01000064,RANK,INCOM
877,953,W01000064,RANK,EMPL
878,1023,W01000064,RANK,HEAL
879,1297,W01000064,RANK,ED
880,805,W01000064,RANK,ATS
881,622,W01000064,RANK,HOUS
882,397,W01000064,RANK,COMS
883,1159,W01000064,RANK,PHYS
884,7,W01000065,DEC,ATS
885,3,W01000065,DEC,COMS
886,3,W01000065,DEC,ED
887,4,W01000065,DEC,EMPL
888,5,W01000065,DEC,HEAL
889,2,W01000065,DEC,HOUS
890,4,W01000065,DEC,INCOM
891,5,W01000065,DEC,PHYS
892,4,W01000065,DEC,WIMD
893,2,W01000065,QUIN,WIMD
894,2,W01000065,QUIN,INCOM
895,2,W01000065,QUIN,EMPL
896,3,W01000065,QUIN,HEAL
897,2,W01000065,QUIN,ED
898,4,W01000065,QUIN,ATS
899,1,W01000065,QUIN,HOUS
900,2,W01000065,QUIN,COMS
901,3,W01000065,QUIN,PHYS
902,679,W01000065,RANK,WIMD
903,692,W01000065,RANK,INCOM
904,599,W01000065,RANK,EMPL
905,847,W01000065,RANK,HEAL
906,513,W01000065,RANK,ED
907,1323,W01000065,RANK,ATS
908,322,W01000065,RANK,HOUS
909,519,W01000065,RANK,COMS
910,919,W01000065,RANK,PHYS
911,1,W01000066,DEC,ATS
912,10,W01000066,DEC,COMS
913,9,W01000066,DEC,ED
914,7,W01000066,DEC,EMPL
915,7,W01000066,DEC,HEAL
916,1,W01000066,DEC,HOUS
917,7,W01000066,DEC,INCOM
918,6,W01000066,DEC,PHYS
919,5,W01000066,DEC,WIMD
920,3,W01000066,QUIN,WIMD
921,4,W01000066,QUIN,INCOM
922,4,W01000066,QUIN,EMPL
923,4,W01000066,QUIN,HEAL
924,5,W01000066,QUIN,ED
925,1,W01000066,QUIN,ATS
926,1,W01000066,QUIN,HOUS
927,5,W01000066,QUIN,COMS
928,3,W01000066,QUIN,PHYS
929,904,W01000066,RANK,WIMD
930,1152,W01000066,RANK,INCOM
931,1168,W01000066,RANK,EMPL
932,1302,W01000066,RANK,HEAL
933,1541,W01000066,RANK,ED
934,92,W01000066,RANK,ATS
935,73,W01000066,RANK,HOUS
936,1785,W01000066,RANK,COMS
937,1141,W01000066,RANK,PHYS
938,3,W01000067,DEC,ATS
939,3,W01000067,DEC,COMS
940,7,W01000067,DEC,ED
941,6,W01000067,DEC,EMPL
942,8,W01000067,DEC,HEAL
943,5,W01000067,DEC,HOUS
944,8,W01000067,DEC,INCOM
945,5,W01000067,DEC,PHYS
946,7,W01000067,DEC,WIMD
947,4,W01000067,QUIN,WIMD
948,4,W01000067,QUIN,INCOM
949,3,W01000067,QUIN,EMPL
950,4,W01000067,QUIN,HEAL
951,4,W01000067,QUIN,ED
952,2,W01000067,QUIN,ATS
953,3,W01000067,QUIN,HOUS
954,2,W01000067,QUIN,COMS
955,3,W01000067,QUIN,PHYS
956,1222,W01000067,RANK,WIMD
957,1385,W01000067,RANK,INCOM
958,1078,W01000067,RANK,EMPL
959,1347,W01000067,RANK,HEAL
960,1176,W01000067,RANK,ED
961,546,W01000067,RANK,ATS
962,855,W01000067,RANK,HOUS
963,466,W01000067,RANK,COMS
964,871,W01000067,RANK,PHYS
965,7,W01000068,DEC,ATS
966,6,W01000068,DEC,COMS
967,5,W01000068,DEC,ED
968,5,W01000068,DEC,EMPL
969,6,W01000068,DEC,HEAL
970,6,W01000068,DEC,HOUS
971,6,W01000068,DEC,INCOM
972,9,W01000068,DEC,PHYS
973,7,W01000068,DEC,WIMD
974,4,W01000068,QUIN,WIMD
975,3,W01000068,QUIN,INCOM
976,3,W01000068,QUIN,EMPL
977,3,W01000068,QUIN,HEAL
978,3,W01000068,QUIN,ED
979,4,W01000068,QUIN,ATS
980,3,W01000068,QUIN,HOUS
981,3,W01000068,QUIN,COMS
982,5,W01000068,QUIN,PHYS
983,1224,W01000068,RANK,WIMD
984,1105,W01000068,RANK,INCOM
985,883,W01000068,RANK,EMPL
986,1120,W01000068,RANK,HEAL
987,904,W01000068,RANK,ED
988,1189,W01000068,RANK,ATS
989,1015,W01000068,RANK,HOUS
990,1034,W01000068,RANK,COMS
991,1649,W01000068,RANK,PHYS
992,2,W01000069,DEC,ATS
993,9,W01000069,DEC,COMS
994,6,W01000069,DEC,ED
995,7,W01000069,DEC,EMPL
996,8,W01000069,DEC,HEAL
997,8,W01000069,DEC,HOUS
998,7,W01000069,DEC,INCOM
999,7,W01000069,DEC,PHYS
1000,8,W01000069,DEC,WIMD
1001,4,W01000069,QUIN,WIMD
1002,4,W01000069,QUIN,INCOM
1003,4,W01000069,QUIN,EMPL
1004,4,W01000069,QUIN,HEAL
1005,3,W01000069,QUIN,ED
1006,1,W01000069,QUIN,ATS
1007,4,W01000069,QUIN,HOUS
1008,5,W01000069,QUIN,COMS
1009,4,W01000069,QUIN,PHYS
1010,1339,W01000069,RANK,WIMD
1011,5,W01000102,QUIN,INCOM
1012,5,W01000102,QUIN,EMPL
1013,4,W01000102,QUIN,HEAL
1014,5,W01000102,QUIN,ED
1015,3,W01000102,QUIN,ATS
1016,4,W01000102,QUIN,HOUS
1017,2,W01000102,QUIN,COMS
1018,5,W01000102,QUIN,PHYS
1019,1633,W01000102,RANK,WIMD
1020,1632,W01000102,RANK,INCOM
1021,1700,W01000102,RANK,EMPL
1022,1224,W01000102,RANK,HEAL
1023,1793,W01000102,RANK,ED
1024,920,W01000102,RANK,ATS
1025,1156,W01000102,RANK,HOUS
1026,529,W01000102,RANK,COMS
1027,1865,W01000102,RANK,PHYS
1028,2,W01000103,DEC,ATS
1029,6,W01000103,DEC,COMS
1030,8,W01000103,DEC,ED
1031,6,W01000103,DEC,EMPL
1032,7,W01000103,DEC,HEAL
1033,5,W01000103,DEC,HOUS
1034,6,W01000103,DEC,INCOM
1035,10,W01000103,DEC,PHYS
1036,6,W01000103,DEC,WIMD
1037,3,W01000103,QUIN,WIMD
1038,3,W01000103,QUIN,INCOM
1039,3,W01000103,QUIN,EMPL
1040,4,W01000103,QUIN,HEAL
1041,4,W01000103,QUIN,ED
1042,1,W01000103,QUIN,ATS
1043,3,W01000103,QUIN,HOUS
1044,3,W01000103,QUIN,COMS
1045,5,W01000103,QUIN,PHYS
1046,1109,W01000103,RANK,WIMD
1047,1013,W01000103,RANK,INCOM
1048,1145,W01000103,RANK,EMPL
1049,1209,W01000103,RANK,HEAL
1050,1370,W01000103,RANK,ED
1051,198,W01000103,RANK,ATS
1052,883,W01000103,RANK,HOUS
1053,988,W01000103,RANK,COMS
1054,1774,W01000103,RANK,PHYS
1055,9,W01000104,DEC,ATS
1056,5,W01000104,DEC,COMS
1057,8,W01000104,DEC,ED
1058,5,W01000104,DEC,EMPL
1059,5,W01000104,DEC,HEAL
1060,5,W01000104,DEC,HOUS
1061,4,W01000104,DEC,INCOM
1062,10,W01000104,DEC,PHYS
1063,6,W01000104,DEC,WIMD
1064,3,W01000104,QUIN,WIMD
1065,2,W01000104,QUIN,INCOM
1066,3,W01000104,QUIN,EMPL
1067,3,W01000104,QUIN,HEAL
1068,4,W01000104,QUIN,ED
1069,5,W01000104,QUIN,ATS
1070,3,W01000104,QUIN,HOUS
1071,3,W01000104,QUIN,COMS
1072,5,W01000104,QUIN,PHYS
1073,1090,W01000104,RANK,WIMD
1074,697,W01000104,RANK,INCOM
1075,796,W01000104,RANK,EMPL
1076,867,W01000104,RANK,HEAL
1077,1409,W01000104,RANK,ED
1078,1656,W01000104,RANK,ATS
1079,860,W01000104,RANK,HOUS
1080,794,W01000104,RANK,COMS
1081,1886,W01000104,RANK,PHYS
1082,9,W01000105,DEC,ATS
1083,6,W01000105,DEC,COMS
1084,4,W01000105,DEC,ED
1085,7,W01000105,DEC,EMPL
1086,6,W01000105,DEC,HEAL
1087,2,W01000105,DEC,HOUS
1088,7,W01000105,DEC,INCOM
1089,4,W01000105,DEC,PHYS
1090,6,W01000105,DEC,WIMD
1091,3,W01000105,QUIN,WIMD
1092,4,W01000105,QUIN,INCOM
1093,4,W01000105,QUIN,EMPL
1094,3,W01000105,QUIN,HEAL
1095,2,W01000105,QUIN,ED
1096,5,W01000105,QUIN,ATS
1097,1,W01000105,QUIN,HOUS
1098,3,W01000105,QUIN,COMS
1099,2,W01000105,QUIN,PHYS
1100,1141,W01000105,RANK,WIMD
1101,1157,W01000105,RANK,INCOM
1102,1245,W01000105,RANK,EMPL
1103,1119,W01000105,RANK,HEAL
1104,701,W01000105,RANK,ED
1105,1705,W01000105,RANK,ATS
1106,269,W01000105,RANK,HOUS
1107,979,W01000105,RANK,COMS
1108,673,W01000105,RANK,PHYS
1109,6,W01000106,DEC,ATS
1110,3,W01000106,DEC,COMS
1111,9,W01000106,DEC,ED
1112,9,W01000106,DEC,EMPL
1113,9,W01000106,DEC,HEAL
1114,8,W01000106,DEC,HOUS
1115,9,W01000106,DEC,INCOM
1116,9,W01000106,DEC,PHYS
1117,9,W01000106,DEC,WIMD
1118,5,W01000106,QUIN,WIMD
1119,5,W01000106,QUIN,INCOM
1120,5,W01000106,QUIN,EMPL
1121,5,W01000106,QUIN,HEAL
1122,5,W01000106,QUIN,ED
1123,3,W01000106,QUIN,ATS
1124,4,W01000106,QUIN,HOUS
1125,2,W01000106,QUIN,COMS
1126,5,W01000106,QUIN,PHYS
1127,1661,W01000106,RANK,WIMD
1128,1535,W01000106,RANK,INCOM
1129,1662,W01000106,RANK,EMPL
1130,1623,W01000106,RANK,HEAL
1131,1615,W01000106,RANK,ED
1132,967,W01000106,RANK,ATS
1133,1372,W01000106,RANK,HOUS
1134,559,W01000106,RANK,COMS
1135,1654,W01000106,RANK,PHYS
1136,1,W01000107,DEC,ATS
1137,7,W01000107,DEC,COMS
1138,7,W01000107,DEC,ED
1139,7,W01000107,DEC,EMPL
1140,8,W01000107,DEC,HEAL
1141,4,W01000107,DEC,HOUS
1142,6,W01000107,DEC,INCOM
1143,5,W01000107,DEC,PHYS
1144,6,W01000107,DEC,WIMD
1145,3,W01000107,QUIN,WIMD
1146,3,W01000107,QUIN,INCOM
1147,4,W01000107,QUIN,EMPL
1148,4,W01000107,QUIN,HEAL
1149,4,W01000107,QUIN,ED
1150,1,W01000107,QUIN,ATS
1151,2,W01000107,QUIN,HOUS
1152,4,W01000107,QUIN,COMS
1153,3,W01000107,QUIN,PHYS
1154,1082,W01000107,RANK,WIMD
1155,1135,W01000107,RANK,INCOM
1156,1278,W01000107,RANK,EMPL
1157,1471,W01000107,RANK,HEAL
1158,1247,W01000107,RANK,ED
1159,144,W01000107,RANK,ATS
1160,588,W01000107,RANK,HOUS
1161,1212,W01000107,RANK,COMS
1162,895,W01000107,RANK,PHYS
1163,8,W01000108,DEC,ATS
1164,3,W01000108,DEC,COMS
1165,6,W01000108,DEC,ED
1166,6,W01000108,DEC,EMPL
1167,6,W01000108,DEC,HEAL
1168,4,W01000108,DEC,HOUS
1169,5,W01000108,DEC,INCOM
1170,7,W01000108,DEC,PHYS
1171,6,W01000108,DEC,WIMD
1172,3,W01000108,QUIN,WIMD
1173,3,W01000108,QUIN,INCOM
1174,3,W01000108,QUIN,EMPL
1175,3,W01000108,QUIN,HEAL
1176,3,W01000108,QUIN,ED
1177,4,W01000108,QUIN,ATS
1178,2,W01000108,QUIN,HOUS
1179,2,W01000108,QUIN,COMS
1180,4,W01000108,QUIN,PHYS
1181,1078,W01000108,RANK,WIMD
1182,859,W01000108,RANK,INCOM
1183,962,W01000108,RANK,EMPL
1184,1070,W01000108,RANK,HEAL
1185,1062,W01000108,RANK,ED
1186,1350,W01000108,RANK,ATS
1187,710,W01000108,RANK,HOUS
1188,450,W01000108,RANK,COMS
1189,1186,W01000108,RANK,PHYS
1190,7,W01000109,DEC,ATS
1191,6,W01000109,DEC,COMS
1192,6,W01000109,DEC,ED
1193,5,W01000109,DEC,EMPL
1194,6,W01000109,DEC,HEAL
1195,5,W01000109,DEC,HOUS
1196,4,W01000109,DEC,INCOM
1197,5,W01000109,DEC,PHYS
1198,6,W01000109,DEC,WIMD
1199,3,W01000109,QUIN,WIMD
1200,2,W01000109,QUIN,INCOM
1201,3,W01000109,QUIN,EMPL
1202,3,W01000109,QUIN,HEAL
1203,3,W01000109,QUIN,ED
1204,4,W01000109,QUIN,ATS
1205,3,W01000109,QUIN,HOUS
1206,3,W01000109,QUIN,COMS
1207,3,W01000109,QUIN,PHYS
1208,1042,W01000109,RANK,WIMD
1209,722,W01000109,RANK,INCOM
1210,880,W01000109,RANK,EMPL
1211,1139,W01000109,RANK,HEAL
1212,1044,W01000109,RANK,ED
1213,1174,W01000109,RANK,ATS
1214,868,W01000109,RANK,HOUS
1215,1028,W01000109,RANK,COMS
1216,806,W01000109,RANK,PHYS
1217,3,W01000110,DEC,ATS
1218,7,W01000110,DEC,COMS
1219,6,W01000110,DEC,ED
1220,6,W01000110,DEC,EMPL
1221,6,W01000110,DEC,HEAL
1222,9,W01000110,DEC,HOUS
1223,6,W01000110,DEC,INCOM
1224,10,W01000110,DEC,PHYS
1225,7,W01000110,DEC,WIMD
1226,4,W01000110,QUIN,WIMD
1227,3,W01000110,QUIN,INCOM
1228,3,W01000110,QUIN,EMPL
1229,3,W01000110,QUIN,HEAL
1230,3,W01000110,QUIN,ED
1231,2,W01000110,QUIN,ATS
1232,5,W01000110,QUIN,HOUS
1233,4,W01000110,QUIN,COMS
1234,5,W01000110,QUIN,PHYS
1235,1204,W01000110,RANK,WIMD
1236,973,W01000110,RANK,INCOM
1237,1046,W01000110,RANK,EMPL
1238,1036,W01000110,RANK,HEAL
1239,1039,W01000110,RANK,ED
1240,551,W01000110,RANK,ATS
1241,1716,W01000110,RANK,HOUS
1242,1160,W01000110,RANK,COMS
1243,1807,W01000110,RANK,PHYS
1244,3,W01000111,DEC,ATS
1245,1,W01000111,DEC,COMS
1246,4,W01000111,DEC,ED
1247,4,W01000111,DEC,EMPL
1248,5,W01000111,DEC,HEAL
1249,3,W01000111,DEC,HOUS
1250,4,W01000111,DEC,INCOM
1251,10,W01000111,DEC,PHYS
1252,4,W01000111,DEC,WIMD
1253,2,W01000111,QUIN,WIMD
1254,2,W01000111,QUIN,INCOM
1255,2,W01000111,QUIN,EMPL
1256,3,W01000111,QUIN,HEAL
1257,2,W01000111,QUIN,ED
1258,2,W01000111,QUIN,ATS
1259,2,W01000111,QUIN,HOUS
1260,1,W01000111,QUIN,COMS
1261,5,W01000111,QUIN,PHYS
1262,650,W01000111,RANK,WIMD
1263,2,W01000001,DEC,ATS
1264,5,W01000001,DEC,COMS
1265,6,W01000001,DEC,ED
1266,4,W01000001,DEC,EMPL
1267,7,W01000001,DEC,HEAL
1268,5,W01000001,DEC,HOUS
1269,5,W01000001,DEC,INCOM
1270,10,W01000001,DEC,PHYS
1271,5,W01000001,DEC,WIMD
1272,3,W01000001,QUIN,WIMD
1273,3,W01000001,QUIN,INCOM
1274,2,W01000001,QUIN,EMPL
1275,4,W01000001,QUIN,HEAL
1276,3,W01000001,QUIN,ED
1277,1,W01000001,QUIN,ATS
1278,3,W01000001,QUIN,HOUS
1279,3,W01000001,QUIN,COMS
1280,5,W01000001,QUIN,PHYS
1281,885,W01000001,RANK,WIMD
1282,898,W01000001,RANK,INCOM
1283,659,W01000001,RANK,EMPL
1284,1213,W01000001,RANK,HEAL
1285,1057,W01000001,RANK,ED
1286,221,W01000001,RANK,ATS
1287,935,W01000001,RANK,HOUS
1288,914,W01000001,RANK,COMS
1289,1859,W01000001,RANK,PHYS
1290,4,W01000002,DEC,ATS
1291,9,W01000002,DEC,COMS
1292,9,W01000002,DEC,ED
1293,7,W01000002,DEC,EMPL
1294,7,W01000002,DEC,HEAL
1295,2,W01000002,DEC,HOUS
1296,6,W01000002,DEC,INCOM
1297,10,W01000002,DEC,PHYS
1298,7,W01000002,DEC,WIMD
1299,4,W01000002,QUIN,WIMD
1300,3,W01000002,QUIN,INCOM
1301,4,W01000002,QUIN,EMPL
1302,4,W01000002,QUIN,HEAL
1303,5,W01000002,QUIN,ED
1304,6,W01000021,DEC,WIMD
1305,3,W01000021,QUIN,WIMD
1306,3,W01000021,QUIN,INCOM
1307,3,W01000021,QUIN,EMPL
1308,4,W01000021,QUIN,HEAL
1309,4,W01000021,QUIN,ED
1310,1,W01000021,QUIN,ATS
1311,2,W01000021,QUIN,HOUS
1312,5,W01000021,QUIN,COMS
1313,5,W01000021,QUIN,PHYS
1314,1044,W01000021,RANK,WIMD
1315,1082,W01000021,RANK,INCOM
1316,988,W01000021,RANK,EMPL
1317,1163,W01000021,RANK,HEAL
1318,1300,W01000021,RANK,ED
1319,193,W01000021,RANK,ATS
1320,576,W01000021,RANK,HOUS
1321,1690,W01000021,RANK,COMS
1322,1591,W01000021,RANK,PHYS
1323,1,W01000022,DEC,ATS
1324,8,W01000022,DEC,COMS
1325,5,W01000022,DEC,ED
1326,7,W01000022,DEC,EMPL
1327,6,W01000022,DEC,HEAL
1328,2,W01000022,DEC,HOUS
1329,6,W01000022,DEC,INCOM
1330,9,W01000022,DEC,PHYS
1331,5,W01000022,DEC,WIMD
1332,3,W01000022,QUIN,WIMD
1333,3,W01000022,QUIN,INCOM
1334,4,W01000022,QUIN,EMPL
1335,3,W01000022,QUIN,HEAL
1336,3,W01000022,QUIN,ED
1337,1,W01000022,QUIN,ATS
1338,1,W01000022,QUIN,HOUS
1339,4,W01000022,QUIN,COMS
1340,5,W01000022,QUIN,PHYS
1341,857,W01000022,RANK,WIMD
1342,961,W01000022,RANK,INCOM
1343,1234,W01000022,RANK,EMPL
1344,1093,W01000022,RANK,HEAL
1345,932,W01000022,RANK,ED
1346,109,W01000022,RANK,ATS
1347,231,W01000022,RANK,HOUS
1348,1349,W01000022,RANK,COMS
1349,1619,W01000022,RANK,PHYS
1350,2,W01000023,DEC,ATS
1351,8,W01000023,DEC,COMS
1352,5,W01000023,DEC,ED
1353,7,W01000023,DEC,EMPL
1354,4,W01000023,DEC,HEAL
1355,6,W01000023,DEC,HOUS
1356,5,W01000023,DEC,INCOM
1357,10,W01000023,DEC,PHYS
1358,6,W01000023,DEC,WIMD
1359,3,W01000023,QUIN,WIMD
1360,3,W01000023,QUIN,INCOM
1361,4,W01000023,QUIN,EMPL
1362,2,W01000023,QUIN,HEAL
1363,3,W01000023,QUIN,ED
1364,1,W01000023,QUIN,ATS
1365,3,W01000023,QUIN,HOUS
1366,4,W01000023,QUIN,COMS
1367,5,W01000023,QUIN,PHYS
1368,985,W01000023,RANK,WIMD
1369,877,W01000023,RANK,INCOM
1370,1162,W01000023,RANK,EMPL
1371,685,W01000023,RANK,HEAL
1372,810,W01000023,RANK,ED
1373,379,W01000023,RANK,ATS
1374,1145,W01000023,RANK,HOUS
1375,1388,W01000023,RANK,COMS
1376,1763,W01000023,RANK,PHYS
1377,2,W01000024,DEC,ATS
1378,5,W01000024,DEC,COMS
1379,6,W01000024,DEC,ED
1380,7,W01000024,DEC,EMPL
1381,7,W01000024,DEC,HEAL
1382,4,W01000024,DEC,HOUS
1383,6,W01000024,DEC,INCOM
1384,10,W01000024,DEC,PHYS
1385,6,W01000024,DEC,WIMD
1386,3,W01000024,QUIN,WIMD
1387,3,W01000024,QUIN,INCOM
1388,4,W01000024,QUIN,EMPL
1389,4,W01000024,QUIN,HEAL
1390,3,W01000024,QUIN,ED
1391,1,W01000024,QUIN,ATS
1392,2,W01000024,QUIN,HOUS
1393,3,W01000024,QUIN,COMS
1394,5,W01000024,QUIN,PHYS
1395,1050,W01000024,RANK,WIMD
1396,989,W01000024,RANK,INCOM
1397,1224,W01000024,RANK,EMPL
1398,1264,W01000024,RANK,HEAL
1399,1012,W01000024,RANK,ED
1400,255,W01000024,RANK,ATS
1401,612,W01000024,RANK,HOUS
1402,782,W01000024,RANK,COMS
1403,1857,W01000024,RANK,PHYS
1404,3,W01000025,DEC,ATS
1405,6,W01000025,DEC,COMS
1406,7,W01000025,DEC,ED
1407,7,W01000025,DEC,EMPL
1408,7,W01000025,DEC,HEAL
1409,6,W01000025,DEC,HOUS
1410,7,W01000025,DEC,INCOM
1411,8,W01000025,DEC,PHYS
1412,7,W01000025,DEC,WIMD
1413,4,W01000025,QUIN,WIMD
1414,4,W01000025,QUIN,INCOM
1415,4,W01000025,QUIN,EMPL
1416,4,W01000025,QUIN,HEAL
1417,4,W01000025,QUIN,ED
1418,2,W01000025,QUIN,ATS
1419,3,W01000025,QUIN,HOUS
1420,3,W01000025,QUIN,COMS
1421,4,W01000025,QUIN,PHYS
1422,1300,W01000025,RANK,WIMD
1423,1215,W01000025,RANK,INCOM
1424,1311,W01000025,RANK,EMPL
1425,1176,W01000025,RANK,HEAL
1426,1241,W01000025,RANK,ED
1427,401,W01000025,RANK,ATS
1428,999,W01000025,RANK,HOUS
1429,1095,W01000025,RANK,COMS
1430,1519,W01000025,RANK,PHYS
1431,1,W01000026,DEC,ATS
1432,10,W01000026,DEC,COMS
1433,5,W01000026,DEC,ED
1434,5,W01000026,DEC,EMPL
1435,6,W01000026,DEC,HEAL
1436,6,W01000026,DEC,HOUS
1437,6,W01000026,DEC,INCOM
1438,10,W01000026,DEC,PHYS
1439,5,W01000026,DEC,WIMD
1440,3,W01000026,QUIN,WIMD
1441,3,W01000026,QUIN,INCOM
1442,3,W01000026,QUIN,EMPL
1443,3,W01000026,QUIN,HEAL
1444,3,W01000026,QUIN,ED
1445,1,W01000026,QUIN,ATS
1446,3,W01000026,QUIN,HOUS
1447,5,W01000026,QUIN,COMS
1448,5,W01000026,QUIN,PHYS
1449,946,W01000026,RANK,WIMD
1450,976,W01000026,RANK,INCOM
1451,830,W01000026,RANK,EMPL
1452,1133,W01000026,RANK,HEAL
1453,858,W01000026,RANK,ED
1454,183,W01000026,RANK,ATS
1455,1022,W01000026,RANK,HOUS
1456,1766,W01000026,RANK,COMS
1457,1793,W01000026,RANK,PHYS
1458,2,W01000027,DEC,ATS
1459,8,W01000027,DEC,COMS
1460,6,W01000027,DEC,ED
1461,7,W01000027,DEC,EMPL
1462,6,W01000027,DEC,HEAL
1463,2,W01000027,DEC,HOUS
1464,6,W01000027,DEC,INCOM
1465,9,W01000027,DEC,PHYS
1466,5,W01000027,DEC,WIMD
1467,3,W01000027,QUIN,WIMD
1468,3,W01000027,QUIN,INCOM
1469,4,W01000027,QUIN,EMPL
1470,3,W01000027,QUIN,HEAL
1471,3,W01000027,QUIN,ED
1472,1,W01000027,QUIN,ATS
1473,1,W01000027,QUIN,HOUS
1474,4,W01000027,QUIN,COMS
1475,5,W01000027,QUIN,PHYS
1476,954,W01000027,RANK,WIMD
1477,1079,W01000027,RANK,INCOM
1478,1152,W01000027,RANK,EMPL
1479,1102,W01000027,RANK,HEAL
1480,963,W01000027,RANK,ED
1481,248,W01000027,RANK,ATS
1482,194,W01000027,RANK,HOUS
1483,1383,W01000027,RANK,COMS
1484,1682,W01000027,RANK,PHYS
1485,1,W01000028,DEC,ATS
1486,9,W01000028,DEC,COMS
1487,5,W01000028,DEC,ED
1488,5,W01000028,DEC,EMPL
1489,6,W01000028,DEC,HEAL
1490,2,W01000028,DEC,HOUS
1491,5,W01000028,DEC,INCOM
1492,7,W01000028,DEC,PHYS
1493,4,W01000028,DEC,WIMD
1494,2,W01000028,QUIN,WIMD
1495,3,W01000028,QUIN,INCOM
1496,3,W01000028,QUIN,EMPL
1497,3,W01000028,QUIN,HEAL
1498,3,W01000028,QUIN,ED
1499,1,W01000028,QUIN,ATS
1500,1,W01000028,QUIN,HOUS
1501,5,W01000028,QUIN,COMS
1502,4,W01000028,QUIN,PHYS
1503,727,W01000028,RANK,WIMD
1504,858,W01000028,RANK,INCOM
1505,940,W01000028,RANK,EMPL
1506,1090,W01000028,RANK,HEAL
1507,865,W01000028,RANK,ED
1508,90,W01000028,RANK,ATS
1509,237,W01000028,RANK,HOUS
1510,1593,W01000028,RANK,COMS
1511,1318,W01000028,RANK,PHYS
1512,6,W01000029,DEC,ATS
1513,2,W01000029,DEC,COMS
1514,3,W01000029,DEC,ED
